Date,Open,High,Low,Close,Volume
25-Oct-13,132.41,134.19,131.90,134.00,1578838
24-Oct-13,132.02,132.99,131.38,132.62,1125382
23-Oct-13,130.00,132.03,130.00,131.98,1674984
22-Oct-13,129.59,130.18,127.29,130.05,2787370
21-Oct-13,128.90,129.06,125.08,125.30,3451106
18-Oct-13,129.61,129.61,128.65,128.90,1447542
17-Oct-13,127.57,129.45,127.09,129.36,861104
16-Oct-13,126.66,127.99,126.03,127.86,1500666
15-Oct-13,127.47,127.63,125.72,125.90,1115435
14-Oct-13,125.84,127.63,125.33,127.50,790599
11-Oct-13,126.21,126.58,125.75,126.17,1260233
10-Oct-13,122.71,126.70,122.71,126.68,1323155
9-Oct-13,122.62,123.14,121.75,122.03,1536478
8-Oct-13,123.63,123.95,122.39,122.46,1080285
7-Oct-13,122.17,124.96,121.83,123.56,1956290
4-Oct-13,123.15,123.41,121.52,122.50,2494577
3-Oct-13,124.91,124.92,122.10,122.83,2671432
2-Oct-13,127.11,127.15,124.10,125.08,3204157
1-Oct-13,127.77,128.30,127.44,127.50,1378294
30-Sep-13,128.08,128.58,127.25,127.55,1593204
27-Sep-13,129.59,129.85,128.07,129.24,1312647
26-Sep-13,128.15,129.95,128.01,129.85,1532719
25-Sep-13,127.69,128.45,127.29,127.86,1062385
24-Sep-13,127.88,129.22,127.88,128.14,1309040
23-Sep-13,128.12,128.86,127.00,127.62,1138736
20-Sep-13,130.44,130.63,128.00,128.00,2290040
19-Sep-13,131.00,131.60,130.20,130.39,1403986
18-Sep-13,129.65,130.89,128.45,130.84,1386546
17-Sep-13,128.47,129.76,128.21,129.64,1169447
16-Sep-13,128.21,129.17,127.90,128.46,1419338
13-Sep-13,126.97,127.32,126.02,127.25,973220
12-Sep-13,126.31,127.39,126.20,126.54,1886056
11-Sep-13,124.91,126.57,124.91,126.57,1143257
10-Sep-13,124.69,125.80,124.34,125.07,1352477
9-Sep-13,123.97,124.87,123.82,124.07,1220234
6-Sep-13,124.54,124.88,122.54,123.73,1662632
5-Sep-13,123.58,124.36,123.07,124.14,1337236
4-Sep-13,123.35,124.86,123.25,124.27,1360499
3-Sep-13,123.35,124.36,123.10,123.63,1525415
30-Aug-13,122.58,122.67,121.72,122.42,1847013
29-Aug-13,122.43,123.05,122.03,122.34,1333620
28-Aug-13,123.26,124.00,123.22,123.30,1207755
27-Aug-13,124.45,125.82,122.80,123.14,1324795
26-Aug-13,126.00,126.73,125.10,125.19,1315491
23-Aug-13,123.72,126.30,123.59,126.00,4927070
22-Aug-13,123.32,124.57,123.05,123.71,4717985
21-Aug-13,122.37,123.93,121.87,122.93,1455865
20-Aug-13,121.92,123.97,121.92,122.41,1547433
19-Aug-13,121.92,122.58,121.25,121.91,1191728
16-Aug-13,121.83,122.78,121.70,122.20,1400287
15-Aug-13,122.75,123.36,121.83,122.13,1191719
14-Aug-13,124.00,124.28,123.35,123.62,1045313
13-Aug-13,123.27,124.30,123.00,124.06,1481589
12-Aug-13,123.84,124.18,122.98,123.00,1376201
9-Aug-13,124.51,124.70,123.60,124.02,1307801
8-Aug-13,125.00,125.00,123.81,124.64,1358897
7-Aug-13,124.00,124.70,123.70,124.54,1372091
6-Aug-13,124.04,124.53,123.87,124.26,1597728
5-Aug-13,123.55,124.63,123.23,124.15,1166219
2-Aug-13,123.12,124.08,121.94,123.77,1848155
1-Aug-13,120.76,122.24,120.75,122.17,1243324
31-Jul-13,120.44,121.57,119.32,120.12,1852191
30-Jul-13,120.52,120.92,119.48,120.09,1584663
29-Jul-13,118.82,120.39,118.81,119.99,1727203
26-Jul-13,119.00,120.05,118.81,120.00,1675713
25-Jul-13,117.60,119.52,117.30,119.50,2833296
24-Jul-13,118.57,120.38,118.23,119.12,2220638
23-Jul-13,118.20,119.61,117.01,117.92,2644968
22-Jul-13,115.80,115.90,115.18,115.65,1129544
19-Jul-13,114.98,115.63,114.69,115.55,1713889
18-Jul-13,114.18,115.39,114.07,115.39,1058193
17-Jul-13,112.99,114.08,112.90,114.08,1131764
16-Jul-13,114.33,114.51,112.57,112.60,1274475
15-Jul-13,112.75,114.37,112.46,114.37,1445919
12-Jul-13,113.12,113.57,111.78,112.53,1459316
11-Jul-13,112.38,113.16,112.02,113.10,1118285
10-Jul-13,109.62,111.68,109.48,111.52,1396583
9-Jul-13,109.73,110.31,109.15,109.57,1150853
8-Jul-13,109.05,109.40,108.72,109.17,1102405
5-Jul-13,107.58,108.67,107.37,108.66,731768
3-Jul-13,106.29,107.38,105.54,107.20,651550
2-Jul-13,107.96,107.96,105.94,106.40,1586943
1-Jul-13,108.46,108.85,107.89,108.06,1509088
28-Jun-13,107.11,108.86,107.11,108.46,2717385
27-Jun-13,106.15,107.63,106.01,107.36,2536353
26-Jun-13,104.50,105.91,104.36,105.77,1666749
25-Jun-13,104.50,104.61,103.54,103.67,1467907
24-Jun-13,104.71,104.92,103.51,103.83,1419393
21-Jun-13,105.50,106.13,105.00,105.06,2836055
20-Jun-13,106.26,106.93,105.00,105.04,2591633
19-Jun-13,108.76,109.09,106.90,106.93,1566002
18-Jun-13,108.58,109.26,108.32,108.85,1656522
17-Jun-13,108.25,109.25,107.74,108.27,1144352
14-Jun-13,107.75,108.46,107.21,107.70,1052961
13-Jun-13,107.04,108.29,106.62,107.97,1830965
12-Jun-13,106.91,107.40,106.30,107.05,1597184
11-Jun-13,105.96,106.66,105.22,105.96,1139090
10-Jun-13,107.44,107.64,106.42,106.67,1108456
7-Jun-13,104.56,107.46,104.42,107.36,1827613
6-Jun-13,103.80,104.51,103.04,104.37,1652506
5-Jun-13,104.86,104.93,103.44,103.59,1333464
4-Jun-13,105.24,105.82,104.66,105.07,1554867
3-Jun-13,106.00,106.00,104.65,105.44,2035182
31-May-13,106.67,107.79,105.83,105.83,1976152
30-May-13,107.63,108.55,107.02,107.03,2068512
29-May-13,107.15,107.71,106.58,107.31,1548289
28-May-13,107.76,108.80,107.55,107.75,5380134
24-May-13,106.08,107.10,105.53,107.06,4807070
23-May-13,105.68,106.80,105.46,106.30,4760271
22-May-13,106.82,107.93,106.26,106.49,2119770
21-May-13,106.78,107.10,106.10,106.99,1452071
20-May-13,105.93,107.00,105.83,106.56,1501098
17-May-13,104.53,106.41,104.53,106.41,2613077
16-May-13,103.92,104.65,103.78,104.00,1574279
15-May-13,101.80,104.09,101.32,104.05,2215544
14-May-13,102.00,102.89,101.80,102.87,1115020
13-May-13,101.88,102.25,101.50,101.89,1327061
10-May-13,101.23,101.95,101.23,101.94,1308562
9-May-13,102.00,102.28,101.06,101.35,2023915
8-May-13,102.56,102.61,101.69,101.80,1973121
7-May-13,102.25,102.89,102.03,102.88,1497799
6-May-13,101.72,102.89,101.57,102.19,2300122
3-May-13,101.00,102.15,100.84,102.01,2356522
2-May-13,99.53,101.12,99.16,100.67,1805884
1-May-13,98.90,100.24,98.77,99.35,1957006
30-Apr-13,98.60,99.20,98.34,99.09,1814239
29-Apr-13,98.99,99.21,98.57,99.06,1231997
26-Apr-13,98.27,99.40,98.14,98.97,1634731
25-Apr-13,96.04,98.65,96.00,98.27,2110020
24-Apr-13,97.63,98.28,97.55,97.69,1913303
23-Apr-13,98.25,99.49,95.86,97.06,2489368
22-Apr-13,96.60,96.67,95.67,95.85,1378472
19-Apr-13,95.50,96.50,95.36,96.28,1487899
18-Apr-13,95.85,95.95,94.54,95.02,1287708
17-Apr-13,95.89,96.07,94.70,95.56,1883808
16-Apr-13,96.07,96.34,95.62,96.26,1518437
15-Apr-13,96.56,97.15,95.24,95.44,1639012
12-Apr-13,96.90,97.25,96.25,97.18,1234926
11-Apr-13,96.34,97.57,96.27,97.30,1867945
10-Apr-13,95.86,96.37,95.69,95.98,1372042
9-Apr-13,95.32,95.51,94.30,95.41,1432632
8-Apr-13,94.74,95.10,94.04,95.09,1198305
5-Apr-13,94.83,95.21,94.00,94.53,2581616
4-Apr-13,95.49,96.13,95.26,95.40,1465054
3-Apr-13,95.28,96.46,95.04,95.09,2627228
2-Apr-13,95.50,95.64,94.69,95.01,1676486
1-Apr-13,96.14,96.45,94.78,95.00,2140499
28-Mar-13,94.39,96.59,94.39,96.52,3825720
27-Mar-13,93.24,94.67,93.04,94.47,1909239
26-Mar-13,92.75,93.75,92.63,93.70,1974082
25-Mar-13,92.61,93.00,91.91,92.31,1324314
22-Mar-13,92.17,92.84,91.80,92.26,1564296
21-Mar-13,92.00,92.45,91.65,91.68,1571485
20-Mar-13,93.23,93.50,92.23,92.24,1849748
19-Mar-13,92.73,93.57,92.46,92.87,1465480
18-Mar-13,91.81,93.14,91.70,92.36,1491180
15-Mar-13,92.09,92.80,92.02,92.74,2517437
14-Mar-13,92.29,92.54,92.01,92.54,1879495
13-Mar-13,90.64,92.49,90.30,92.30,2079291
12-Mar-13,90.23,90.44,89.95,90.37,2116188
11-Mar-13,89.79,90.58,89.70,90.54,2103915
8-Mar-13,89.16,90.20,88.98,89.99,1771291
7-Mar-13,88.54,89.28,88.42,88.79,1416156
6-Mar-13,88.10,88.42,87.71,88.36,1684691
5-Mar-13,87.10,88.09,86.90,87.81,1492465
4-Mar-13,87.84,87.89,86.51,87.10,1766700
1-Mar-13,87.75,88.37,87.09,88.17,1866450
28-Feb-13,88.59,88.79,87.94,88.00,2283177
27-Feb-13,85.91,88.58,85.91,88.33,2666668
26-Feb-13,88.08,88.34,87.04,87.30,12053321
25-Feb-13,88.43,89.08,87.71,87.88,10854208
22-Feb-13,87.90,88.67,87.65,88.12,6849103
21-Feb-13,87.65,87.80,87.10,87.56,1956738
20-Feb-13,87.93,88.48,87.72,87.73,2884120
19-Feb-13,87.95,88.23,87.41,88.23,2442374
15-Feb-13,87.08,87.87,87.05,87.87,2564643
14-Feb-13,86.48,87.36,85.88,87.08,2400135
13-Feb-13,87.31,87.49,86.49,87.06,1899889
12-Feb-13,87.78,87.99,87.01,87.26,1746861
11-Feb-13,87.99,88.01,87.21,87.53,1781793
8-Feb-13,87.43,88.23,87.43,88.01,1936845
7-Feb-13,87.40,88.05,86.85,87.44,1963069
6-Feb-13,86.70,87.60,86.61,87.60,2523982
5-Feb-13,87.49,87.53,86.59,87.01,2888595
4-Feb-13,86.54,87.11,86.37,86.70,2838156
1-Feb-13,87.52,87.78,86.37,87.22,3427722
31-Jan-13,88.06,88.38,86.72,86.87,5313239
30-Jan-13,89.88,89.98,88.03,88.21,6844084
29-Jan-13,89.45,90.52,89.30,89.85,3028409
28-Jan-13,92.49,92.49,89.02,89.32,4172002
25-Jan-13,93.24,93.26,92.28,92.39,3366016
24-Jan-13,96.52,96.52,92.90,93.25,4129588
23-Jan-13,94.72,96.07,94.02,96.07,2416940
22-Jan-13,94.00,95.61,93.79,95.33,1614532
18-Jan-13,94.75,94.91,93.88,93.97,2414625
17-Jan-13,93.96,95.00,93.71,94.75,1343700
16-Jan-13,93.77,93.81,93.04,93.55,1153341
15-Jan-13,93.49,94.34,93.35,94.02,1239182
14-Jan-13,93.09,93.94,93.09,93.91,850067
11-Jan-13,94.46,94.77,93.63,93.71,1174293
10-Jan-13,94.28,94.35,93.56,94.11,1635387
9-Jan-13,93.17,94.04,92.61,93.99,1289717
8-Jan-13,93.80,93.80,92.46,92.96,1340564
7-Jan-13,93.43,94.36,93.41,94.22,1335670
4-Jan-13,93.93,94.00,93.07,93.90,1739287
3-Jan-13,93.52,94.31,93.07,93.55,1828060
2-Jan-13,93.79,94.17,92.58,93.27,2246960
31-Dec-12,90.80,92.40,89.72,92.29,1999296
28-Dec-12,92.28,92.64,91.09,91.34,1612235
27-Dec-12,92.09,92.99,91.72,92.83,1733795
26-Dec-12,92.77,93.18,92.00,92.03,979650
24-Dec-12,93.15,93.15,92.52,92.77,656739
21-Dec-12,91.19,93.47,91.17,93.13,3929042
20-Dec-12,92.50,92.97,91.90,92.50,2310410
19-Dec-12,92.97,93.67,92.19,92.91,1932475
18-Dec-12,90.54,93.01,90.40,92.93,5676212
17-Dec-12,89.19,90.78,88.79,90.42,1670638
14-Dec-12,90.00,90.06,88.84,88.96,1696960
13-Dec-12,91.51,91.66,89.81,89.99,2434650
12-Dec-12,92.31,92.75,91.69,91.81,1505076
11-Dec-12,92.72,93.00,91.91,92.00,1380343
10-Dec-12,91.75,92.70,91.54,92.41,1183178
7-Dec-12,91.58,92.00,91.15,91.90,1064118
6-Dec-12,91.58,91.94,90.80,91.48,1677942
5-Dec-12,91.63,92.08,90.70,91.53,1860751
4-Dec-12,91.36,92.30,91.25,91.48,2098417
3-Dec-12,93.25,93.42,91.54,91.55,1782389
30-Nov-12,93.34,94.10,93.04,93.30,1651931
29-Nov-12,92.50,93.42,92.09,93.04,2115968
28-Nov-12,92.55,93.70,91.85,93.70,1622831
27-Nov-12,93.12,94.00,92.73,93.10,1824037
26-Nov-12,92.31,93.36,91.75,93.29,2015288
23-Nov-12,90.74,91.90,90.67,91.83,652300
21-Nov-12,90.50,90.79,90.31,90.51,860278
20-Nov-12,90.49,90.58,89.32,90.18,1515921
19-Nov-12,88.83,90.50,88.65,90.48,2026289
16-Nov-12,87.83,88.75,87.21,88.46,1651759
15-Nov-12,88.02,88.54,87.08,87.58,1551975
14-Nov-12,90.47,90.59,87.88,88.11,1932793
13-Nov-12,89.07,91.07,89.00,90.18,2297354
12-Nov-12,89.82,90.14,89.09,89.81,1550727
9-Nov-12,89.50,90.76,89.16,89.98,1782290
8-Nov-12,89.27,90.98,89.27,89.92,1773488
7-Nov-12,92.49,93.37,89.38,91.15,3713917
6-Nov-12,94.15,95.92,93.88,94.87,1880277
5-Nov-12,93.49,94.40,92.85,94.10,1712006
2-Nov-12,94.50,94.80,93.50,93.72,2363450
1-Nov-12,93.77,94.86,93.66,94.19,1189112
31-Oct-12,94.45,94.54,93.03,93.67,1171722
26-Oct-12,92.86,93.68,92.26,92.84,1469089
25-Oct-12,94.52,94.73,92.81,93.55,1111613
24-Oct-12,92.09,94.96,92.09,93.92,2011172
23-Oct-12,92.28,92.44,91.39,91.95,1222478
22-Oct-12,92.65,93.11,92.00,92.77,762777
19-Oct-12,94.21,94.30,92.69,92.89,1519793
18-Oct-12,93.58,94.40,93.19,94.32,1165734
17-Oct-12,93.63,93.98,93.24,93.58,1004531
16-Oct-12,92.86,93.41,92.71,93.37,1162852
15-Oct-12,92.75,92.94,92.42,92.50,1258282
12-Oct-12,93.06,93.89,92.50,92.96,969236
11-Oct-12,93.19,93.44,92.70,92.72,533373
10-Oct-12,93.82,93.82,92.48,92.71,1000698
9-Oct-12,94.07,94.82,93.71,93.72,806319
8-Oct-12,94.20,94.59,94.00,94.01,628545
5-Oct-12,94.80,94.90,94.13,94.37,1172733
4-Oct-12,93.58,94.59,93.50,94.52,1359274
3-Oct-12,93.28,93.65,92.83,93.09,1326772
2-Oct-12,93.55,93.70,92.28,93.16,1382090
1-Oct-12,93.37,93.98,93.06,93.44,1707727
28-Sep-12,92.28,93.70,92.08,93.38,1780543
27-Sep-12,92.18,92.50,91.43,92.46,1424331
26-Sep-12,91.49,92.67,91.49,91.91,1185540
25-Sep-12,91.20,91.90,91.05,91.50,1899482
24-Sep-12,91.35,91.49,90.39,91.04,1503793
21-Sep-12,91.35,91.74,91.05,91.29,2997307
20-Sep-12,91.73,91.89,91.12,91.18,1574079
19-Sep-12,91.72,92.35,91.56,92.24,1353268
18-Sep-12,91.93,92.09,91.06,91.77,1339195
17-Sep-12,92.29,92.95,92.00,92.21,4665582
14-Sep-12,93.14,93.20,92.02,92.52,1782205
13-Sep-12,92.43,93.45,91.95,93.13,1327166
12-Sep-12,92.49,92.94,92.26,92.42,1086374
11-Sep-12,92.00,92.50,91.83,92.24,969073
10-Sep-12,91.79,92.48,91.72,92.03,719340
7-Sep-12,92.81,92.98,92.03,92.18,1161824
6-Sep-12,92.00,92.85,91.60,92.83,1221027
5-Sep-12,90.44,91.58,90.34,91.53,1401811
4-Sep-12,91.19,91.39,90.01,90.53,959137
31-Aug-12,91.37,91.76,90.77,91.14,1087360
30-Aug-12,91.03,91.32,90.52,90.93,908207
29-Aug-12,92.55,92.75,91.82,91.92,969709
28-Aug-12,91.86,92.70,91.38,92.48,1817856
27-Aug-12,92.64,93.00,92.21,92.28,945588
24-Aug-12,91.76,92.68,91.70,92.45,1483735
23-Aug-12,93.00,93.00,91.70,92.20,1423502
22-Aug-12,93.47,93.50,92.67,93.03,1614028
21-Aug-12,93.71,93.99,93.11,93.80,1868617
20-Aug-12,92.12,93.50,92.12,93.32,1570120
17-Aug-12,92.34,92.50,91.78,92.40,1574317
16-Aug-12,91.52,92.24,91.33,92.05,4807946
15-Aug-12,90.99,91.69,90.72,91.51,763323
14-Aug-12,91.19,91.68,90.90,91.35,1086205
13-Aug-12,90.71,91.18,90.54,91.12,1079687
10-Aug-12,90.35,91.15,90.20,91.03,1010803
9-Aug-12,90.48,90.63,90.00,90.54,1066844
8-Aug-12,90.25,91.00,89.71,90.89,1084163
7-Aug-12,89.44,90.50,89.12,90.32,1330114
6-Aug-12,89.61,89.84,88.94,88.99,837892
3-Aug-12,89.43,89.56,88.47,89.39,1046261
2-Aug-12,88.74,88.83,87.47,88.45,1395551
1-Aug-12,89.86,90.00,88.80,88.96,3682935
31-Jul-12,89.18,89.61,88.97,89.27,2256394
30-Jul-12,89.59,89.85,88.78,89.08,1482210
27-Jul-12,88.74,90.51,88.65,90.20,1495596
26-Jul-12,88.65,88.87,87.96,88.55,1356719
25-Jul-12,88.12,88.22,86.56,87.68,2346278
24-Jul-12,87.49,89.16,86.93,87.79,2029793
23-Jul-12,86.90,87.29,86.56,86.91,1541585
20-Jul-12,88.07,88.49,87.38,87.71,1348386
19-Jul-12,88.80,88.80,87.77,88.51,1234650
18-Jul-12,87.40,88.67,87.27,88.60,1153993
17-Jul-12,87.14,87.81,86.72,87.43,1300332
16-Jul-12,87.01,87.22,86.16,87.14,1118210
13-Jul-12,86.13,87.33,86.10,87.25,1378213
12-Jul-12,86.41,86.61,85.65,86.02,1610114
11-Jul-12,87.10,87.30,86.52,86.84,1403385
10-Jul-12,87.67,88.23,86.71,87.02,963143
9-Jul-12,86.89,87.55,86.82,87.39,1383957
6-Jul-12,86.43,87.00,86.11,86.86,892938
5-Jul-12,87.16,87.54,86.85,87.00,1738617
3-Jul-12,87.22,87.51,87.09,87.51,1076311
2-Jul-12,87.32,87.65,86.51,87.16,1088201
29-Jun-12,86.00,87.09,86.00,87.08,2174105
28-Jun-12,84.09,84.75,83.46,84.53,1049644
27-Jun-12,83.43,85.18,83.43,84.91,1245731
26-Jun-12,84.56,84.68,83.15,83.38,1480862
25-Jun-12,84.67,85.25,84.17,84.25,1532160
22-Jun-12,84.73,85.50,84.22,85.35,1571748
21-Jun-12,85.18,85.53,84.27,84.37,1618146
20-Jun-12,85.16,85.27,84.12,84.54,1157052
19-Jun-12,85.02,85.61,84.44,85.30,1498634
18-Jun-12,83.48,84.84,83.34,84.76,1500743
15-Jun-12,83.38,83.89,83.17,83.45,1708672
14-Jun-12,82.85,83.60,82.44,83.33,1358168
13-Jun-12,82.97,83.44,82.40,82.67,1132853
12-Jun-12,83.08,83.79,82.75,83.37,1474950
11-Jun-12,83.79,83.79,82.39,82.46,886307
8-Jun-12,82.94,83.41,82.65,83.29,1117526
7-Jun-12,83.04,83.65,82.69,83.15,1777403
6-Jun-12,81.79,82.44,81.28,82.38,3648617
5-Jun-12,80.81,80.92,80.14,80.82,1416563
4-Jun-12,81.23,81.96,80.44,81.05,1506666
1-Jun-12,81.64,82.02,81.01,81.22,1797468
31-May-12,82.74,83.47,82.62,82.80,1614541
30-May-12,82.40,83.25,81.52,82.80,1959161
29-May-12,83.29,83.69,82.83,83.66,7994187
25-May-12,83.25,83.62,82.62,82.71,6308468
24-May-12,83.58,83.58,82.51,83.37,5978868
23-May-12,83.37,83.48,82.19,83.35,1572495
22-May-12,83.60,84.23,83.09,83.69,1532540
21-May-12,83.25,83.66,82.52,83.63,1250010
18-May-12,83.16,83.78,82.60,82.78,1563192
17-May-12,84.22,84.30,82.78,82.83,1398667
16-May-12,84.93,85.32,84.29,84.33,1319002
15-May-12,85.03,85.37,84.42,84.59,1403512
14-May-12,84.66,85.40,84.17,85.20,1186429
11-May-12,86.18,86.33,85.17,85.21,1919222
10-May-12,86.59,86.91,86.00,86.12,1317152
9-May-12,86.53,86.91,85.92,85.95,1756911
8-May-12,86.99,87.22,86.25,87.13,1669062
7-May-12,87.78,88.11,86.98,87.31,2172232
4-May-12,89.28,89.55,87.83,87.83,2082581
3-May-12,89.83,90.08,89.23,89.47,1459442
2-May-12,89.71,90.29,89.71,90.08,2000751
1-May-12,90.61,91.02,90.16,90.55,1629289
30-Apr-12,91.10,91.44,90.46,90.54,1146356
27-Apr-12,92.08,92.09,91.20,91.30,1466554
26-Apr-12,91.41,92.24,91.11,91.70,1976264
25-Apr-12,91.74,91.89,90.62,90.98,1843320
24-Apr-12,90.63,91.29,90.53,91.13,1291373
23-Apr-12,89.99,90.74,89.94,90.53,1414250
20-Apr-12,90.45,91.24,90.32,90.84,1118781
19-Apr-12,90.70,90.97,90.03,90.34,1500085
18-Apr-12,90.29,90.77,89.93,90.37,946768
17-Apr-12,89.54,90.78,89.03,90.60,1373143
16-Apr-12,89.55,89.80,89.08,89.57,2807169
13-Apr-12,89.93,90.58,89.29,89.30,1481256
12-Apr-12,88.80,90.41,88.70,90.17,1467822
11-Apr-12,88.37,88.95,88.23,88.49,1386776
10-Apr-12,88.50,88.64,87.67,87.67,1441077
9-Apr-12,89.36,89.36,88.71,88.74,1331558
5-Apr-12,90.04,90.77,89.83,90.15,1808362
4-Apr-12,90.86,90.95,90.26,90.34,1632701
3-Apr-12,91.02,91.42,90.65,91.07,1257700
2-Apr-12,89.41,91.61,89.41,91.16,1677963
30-Mar-12,90.00,90.16,89.60,89.86,1275569
29-Mar-12,89.47,89.69,88.83,89.63,1331489
28-Mar-12,90.78,91.08,89.32,89.69,1353744
27-Mar-12,90.64,91.09,90.55,90.85,1119621
26-Mar-12,90.23,90.76,90.09,90.64,1340134
23-Mar-12,89.60,89.88,89.20,89.77,1032562
22-Mar-12,89.12,89.66,88.84,89.40,1412309
21-Mar-12,89.31,89.72,89.26,89.45,1289729
20-Mar-12,89.29,89.56,88.64,89.34,1355475
19-Mar-12,88.92,89.69,88.89,89.56,899977
16-Mar-12,90.30,90.50,89.25,89.32,2116506
15-Mar-12,90.40,90.68,89.93,90.30,1381932
14-Mar-12,89.86,91.01,89.78,90.42,2039250
13-Mar-12,89.38,89.71,88.80,89.65,1626474
12-Mar-12,88.71,89.29,88.62,89.00,1113703
9-Mar-12,88.82,89.12,88.22,88.91,1177740
8-Mar-12,88.57,89.00,88.26,88.38,1159355
7-Mar-12,87.81,88.07,87.41,87.96,1280435
6-Mar-12,87.98,88.84,87.68,87.78,1442160
5-Mar-12,89.02,89.08,88.56,88.68,1458450
2-Mar-12,88.40,89.05,88.30,88.50,1334187
1-Mar-12,88.61,88.97,88.14,88.37,1608345
29-Feb-12,88.88,89.31,88.39,88.41,2833489
28-Feb-12,88.85,88.86,88.00,88.70,1865909
27-Feb-12,89.52,90.00,89.08,89.41,2904906
24-Feb-12,88.48,90.15,88.40,89.53,7279111
23-Feb-12,87.81,88.39,87.57,88.29,7431133
22-Feb-12,87.34,88.09,87.26,87.62,1241315
21-Feb-12,87.86,87.90,86.79,87.15,1738656
17-Feb-12,86.72,88.31,86.62,87.99,2734123
16-Feb-12,86.85,87.21,86.06,86.40,2298475
15-Feb-12,87.68,87.92,86.77,86.93,3473998
14-Feb-12,87.73,88.55,87.66,88.45,1676783
13-Feb-12,87.64,88.25,86.98,88.23,2583312
10-Feb-12,87.13,87.72,87.00,87.51,1928131
9-Feb-12,87.66,88.07,87.40,88.01,2864902
8-Feb-12,86.57,87.71,86.14,87.64,3393980
7-Feb-12,85.00,86.64,85.00,86.63,2871278
6-Feb-12,84.38,85.40,84.34,85.25,2028301
3-Feb-12,83.41,84.73,83.25,84.59,3366757
2-Feb-12,83.56,83.70,82.90,83.17,1298770
1-Feb-12,82.54,83.72,82.26,83.52,2114114
31-Jan-12,82.20,82.40,81.70,82.32,2879305
30-Jan-12,81.32,82.13,81.29,82.01,3109826
27-Jan-12,82.00,82.55,81.66,82.02,1952415
26-Jan-12,82.47,82.95,81.29,82.47,2733610
25-Jan-12,82.04,82.27,81.25,81.73,2421477
24-Jan-12,82.55,82.81,82.12,82.24,1138945
23-Jan-12,82.83,82.86,81.90,82.54,1716632
20-Jan-12,83.15,83.44,82.54,82.78,2461681
19-Jan-12,82.25,83.71,81.85,83.71,1959314
18-Jan-12,81.59,82.28,81.34,82.28,1155879
17-Jan-12,82.05,82.10,81.35,81.64,1954714
13-Jan-12,81.16,81.53,80.80,81.52,1475766
12-Jan-12,81.12,81.77,80.76,81.69,1822670
11-Jan-12,80.49,81.13,80.49,80.78,1245844
10-Jan-12,80.63,81.20,80.36,80.62,1846694
9-Jan-12,80.35,80.35,79.76,80.04,1861413
6-Jan-12,80.41,80.41,79.65,79.98,4274250
5-Jan-12,80.66,80.68,79.05,80.07,2616074
4-Jan-12,80.95,81.45,80.37,80.91,2242707
3-Jan-12,82.12,82.99,81.77,82.02,2273502
30-Dec-11,81.65,81.86,80.86,80.90,1474699
29-Dec-11,80.96,81.74,80.88,81.52,1123615
28-Dec-11,81.68,81.78,80.85,80.94,840375
27-Dec-11,81.33,81.66,80.94,81.32,1483138
23-Dec-11,81.00,81.46,80.67,81.41,1927422
22-Dec-11,79.82,81.03,79.63,80.81,2793206
21-Dec-11,78.45,79.69,78.02,79.63,1820609
20-Dec-11,77.94,78.87,77.83,78.53,1749884
19-Dec-11,77.28,77.69,76.60,76.82,1393148
16-Dec-11,77.62,77.88,76.32,77.10,4217656
15-Dec-11,77.07,77.52,76.76,76.92,1972433
14-Dec-11,76.72,76.87,76.02,76.29,1439737
13-Dec-11,77.38,77.77,76.46,76.73,1642130
12-Dec-11,77.44,77.47,76.40,76.89,1450129
9-Dec-11,77.05,77.70,77.02,77.42,1239623
8-Dec-11,77.47,77.65,76.42,76.52,1797171
7-Dec-11,77.94,78.05,77.37,77.57,2093592
6-Dec-11,77.80,78.49,77.62,77.91,1498256
5-Dec-11,78.56,78.66,77.60,78.11,2526743
2-Dec-11,79.55,79.80,77.23,77.82,2421665
1-Dec-11,78.14,79.49,78.11,78.98,1897642
30-Nov-11,78.03,78.86,77.73,78.15,2998480
29-Nov-11,77.29,77.29,76.35,76.51,2648030
28-Nov-11,76.81,78.00,76.00,78.00,5886495
25-Nov-11,74.02,76.23,74.00,75.39,2001861
23-Nov-11,73.76,74.57,73.55,73.95,2479606
22-Nov-11,74.51,74.94,73.57,74.47,2297218
21-Nov-11,74.16,74.89,72.37,74.49,8533797
18-Nov-11,75.60,75.72,74.94,75.10,6630314
17-Nov-11,75.75,75.98,74.39,75.16,2894958
16-Nov-11,77.10,77.32,75.77,75.93,2368178
15-Nov-11,77.12,78.14,77.01,77.85,1405789
14-Nov-11,77.33,77.95,77.23,77.35,1497767
11-Nov-11,76.94,77.81,76.78,77.42,1728803
10-Nov-11,77.30,77.40,75.77,76.13,2608315
9-Nov-11,77.02,77.53,76.56,76.95,2772925
8-Nov-11,78.42,78.87,77.54,78.39,2209133
7-Nov-11,76.43,78.42,75.96,78.26,2541827
4-Nov-11,75.53,76.52,74.74,76.52,2936518
3-Nov-11,75.16,76.21,74.60,76.09,1411855
2-Nov-11,74.73,75.29,74.33,74.52,1968573
1-Nov-11,74.56,75.06,73.48,73.99,2710289
31-Oct-11,75.28,77.00,75.09,75.90,3272169
28-Oct-11,75.72,76.69,75.06,75.43,2245106
27-Oct-11,78.02,78.30,75.22,75.65,3159412
26-Oct-11,78.94,78.94,75.64,76.35,4405741
